session_id,timestamp,device,traffic_source,opened,searched,viewed_product,added_to_cart,reached_checkout,placed_order
32061,2026-04-19 15:30:00,desktop,paid_search,True,True,True,False,False,False
32062,2026-04-30 14:07:00,mobile,paid_search,True,False,False,False,False,False
32063,2026-05-20 19:44:00,mobile,paid_social,True,True,False,False,False,False
32064,2026-05-06 11:10:00,mobile,organic,True,True,True,False,False,False
32065,2026-05-10 21:14:00,mobile,paid_social,True,True,True,True,False,False
32066,2026-04-23 17:11:00,mobile,paid_social,True,False,False,False,False,False
32067,2026-04-06 21:08:00,mobile,paid_social,True,True,True,False,False,False
32068,2026-05-28 03:18:00,mobile,paid_search,True,True,True,False,False,False
32069,2026-05-25 11:51:00,desktop,email,True,False,False,False,False,False
32070,2026-04-28 12:41:00,desktop,email,True,True,False,False,False,False
32071,2026-04-10 11:46:00,mobile,paid_social,True,True,False,False,False,False
32072,2026-05-15 20:25:00,desktop,organic,True,True,True,False,False,False
32073,2026-04-15 14:14:00,mobile,paid_search,True,True,False,False,False,False
32074,2026-05-14 18:28:00,desktop,paid_social,True,True,True,True,True,True
32075,2026-05-06 09:07:00,mobile,paid_search,True,False,False,False,False,False
32076,2026-05-13 21:45:00,desktop,paid_search,True,True,True,False,False,False
32077,2026-04-30 21:37:00,desktop,paid_search,True,False,False,False,False,False
32078,2026-05-21 19:54:00,desktop,paid_social,True,True,True,False,False,False
32079,2026-05-09 12:50:00,mobile,organic,True,False,False,False,False,False
32080,2026-04-06 18:55:00,desktop,paid_social,True,True,True,False,False,False
32081,2026-04-05 16:03:00,desktop,paid_search,True,True,True,True,True,True
32082,2026-05-29 10:42:00,mobile,direct,True,True,True,True,True,True
32083,2026-04-06 18:27:00,mobile,organic,True,True,False,False,False,False
32084,2026-05-16 08:22:00,mobile,paid_search,True,False,False,False,False,False
32085,2026-05-17 15:03:00,mobile,organic,True,True,True,False,False,False
32086,2026-05-14 11:15:00,mobile,organic,True,True,True,False,False,False
32087,2026-05-17 12:54:00,mobile,direct,True,True,False,False,False,False
32088,2026-05-11 16:07:00,mobile,paid_social,True,False,False,False,False,False
32089,2026-04-26 18:03:00,mobile,paid_search,True,True,True,False,False,False
32090,2026-05-04 12:54:00,desktop,organic,True,False,False,False,False,False
32091,2026-05-08 20:47:00,desktop,paid_social,True,True,True,False,False,False
32092,2026-04-14 15:00:00,mobile,organic,True,True,False,False,False,False
32093,2026-04-26 07:32:00,desktop,paid_search,True,True,True,True,False,False
32094,2026-05-28 16:58:00,mobile,paid_social,True,True,False,False,False,False
32095,2026-05-12 16:08:00,tablet,organic,True,False,False,False,False,False
32096,2026-05-28 18:02:00,desktop,paid_social,True,True,True,False,False,False
32097,2026-05-21 10:07:00,mobile,paid_search,True,False,False,False,False,False
32098,2026-04-15 13:02:00,desktop,direct,True,False,False,False,False,False
32099,2026-04-24 12:50:00,mobile,organic,True,False,False,False,False,False
32100,2026-05-15 00:01:00,mobile,organic,True,False,False,False,False,False
32101,2026-04-09 12:04:00,mobile,paid_search,True,True,True,False,False,False
32102,2026-04-25 17:09:00,mobile,organic,True,True,True,True,False,False
32103,2026-05-21 20:45:00,mobile,organic,True,False,False,False,False,False
32104,2026-04-18 13:48:00,desktop,direct,True,True,True,False,False,False
32105,2026-04-23 10:48:00,mobile,organic,True,True,True,False,False,False
32106,2026-04-03 05:57:00,mobile,paid_search,True,True,True,True,False,False
32107,2026-05-02 13:50:00,mobile,paid_social,True,True,True,False,False,False
32108,2026-05-07 08:23:00,mobile,paid_social,True,True,False,False,False,False
32109,2026-04-07 17:49:00,mobile,organic,True,False,False,False,False,False
32110,2026-04-28 16:10:00,mobile,direct,True,False,False,False,False,False
32111,2026-05-16 17:26:00,mobile,paid_social,True,False,False,False,False,False
32112,2026-04-10 11:59:00,mobile,paid_social,True,True,True,True,True,True
32113,2026-05-06 20:13:00,mobile,organic,True,True,True,True,False,False
32114,2026-05-10 14:20:00,desktop,organic,True,True,True,False,False,False
32115,2026-04-19 09:05:00,tablet,organic,True,False,False,False,False,False
32116,2026-04-23 15:42:00,tablet,email,True,False,False,False,False,False
32117,2026-05-16 16:48:00,mobile,paid_search,True,False,False,False,False,False
32118,2026-04-13 05:19:00,desktop,direct,True,False,False,False,False,False
32119,2026-05-07 17:33:00,mobile,paid_search,True,True,True,False,False,False
32120,2026-04-05 15:35:00,desktop,paid_search,True,True,True,False,False,False
32121,2026-04-27 21:23:00,mobile,paid_social,True,True,False,False,False,False
32122,2026-05-25 15:47:00,desktop,organic,True,True,True,True,False,False
32123,2026-04-04 15:37:00,mobile,paid_social,True,True,True,False,False,False
32124,2026-04-28 12:51:00,mobile,organic,True,True,True,False,False,False
32125,2026-04-01 18:15:00,desktop,paid_social,True,True,True,True,False,False
32126,2026-05-01 18:38:00,desktop,organic,True,True,True,False,False,False
32127,2026-04-28 09:23:00,mobile,paid_search,True,False,False,False,False,False
32128,2026-04-13 08:58:00,tablet,direct,True,True,True,True,True,False
32129,2026-04-02 09:21:00,mobile,direct,True,True,True,True,False,False
32130,2026-04-22 17:55:00,mobile,direct,True,True,True,True,False,False
32131,2026-04-30 07:16:00,desktop,paid_social,True,False,False,False,False,False
32132,2026-04-03 16:35:00,mobile,paid_search,True,True,True,True,True,True
32133,2026-04-28 20:42:00,desktop,organic,True,True,True,True,False,False
32134,2026-05-01 13:29:00,desktop,organic,True,True,True,True,True,False
32135,2026-05-03 19:47:00,mobile,paid_search,True,True,True,False,False,False
32136,2026-04-19 13:26:00,desktop,paid_search,True,False,False,False,False,False
32137,2026-04-23 22:18:00,mobile,paid_social,True,True,False,False,False,False
32138,2026-04-30 10:02:00,mobile,organic,True,True,True,False,False,False
32139,2026-04-20 05:18:00,mobile,organic,True,True,False,False,False,False
32140,2026-04-05 04:59:00,mobile,paid_search,True,True,True,True,True,True
32141,2026-05-30 15:13:00,desktop,email,True,True,True,False,False,False
32142,2026-04-10 01:05:00,mobile,organic,True,True,True,False,False,False
32143,2026-04-21 08:42:00,mobile,organic,True,True,True,True,True,False
32144,2026-04-27 10:42:00,desktop,email,True,True,True,False,False,False
32145,2026-04-06 13:47:00,mobile,paid_social,True,False,False,False,False,False
32146,2026-04-10 21:56:00,mobile,paid_search,True,True,True,False,False,False
32147,2026-05-17 20:10:00,desktop,organic,True,False,False,False,False,False
32148,2026-05-28 13:31:00,mobile,paid_search,True,True,True,True,True,True
32149,2026-05-12 20:44:00,desktop,paid_search,True,True,True,True,True,False
32150,2026-04-09 06:10:00,mobile,email,True,False,False,False,False,False
32151,2026-05-08 08:25:00,mobile,paid_search,True,True,True,True,True,True
32152,2026-04-29 11:02:00,tablet,email,True,True,True,True,False,False
32153,2026-04-18 15:31:00,desktop,email,True,False,False,False,False,False
32154,2026-04-30 08:33:00,mobile,direct,True,False,False,False,False,False
32155,2026-04-14 11:42:00,desktop,direct,True,True,False,False,False,False
32156,2026-05-03 12:40:00,desktop,direct,True,True,True,False,False,False
32157,2026-04-25 17:24:00,mobile,organic,True,True,False,False,False,False
32158,2026-05-10 19:32:00,desktop,paid_social,True,True,False,False,False,False
32159,2026-05-13 13:24:00,mobile,paid_search,True,False,False,False,False,False
32160,2026-04-16 15:43:00,desktop,direct,True,True,True,False,False,False
32161,2026-04-22 17:59:00,mobile,organic,True,False,False,False,False,False
32162,2026-05-04 18:45:00,desktop,paid_social,True,True,False,False,False,False
32163,2026-04-04 20:44:00,desktop,organic,True,False,False,False,False,False
32164,2026-04-06 19:46:00,mobile,organic,True,False,False,False,False,False
32165,2026-04-23 15:41:00,tablet,organic,True,True,True,True,False,False
32166,2026-04-17 00:55:00,desktop,direct,True,False,False,False,False,False
32167,2026-04-21 07:09:00,desktop,organic,True,False,False,False,False,False
32168,2026-04-02 10:38:00,mobile,organic,True,False,False,False,False,False
32169,2026-04-08 10:29:00,mobile,paid_social,True,True,False,False,False,False
32170,2026-05-09 22:05:00,mobile,direct,True,True,True,False,False,False
32171,2026-04-12 14:47:00,desktop,paid_search,True,True,False,False,False,False
32172,2026-05-19 15:48:00,desktop,direct,True,True,False,False,False,False
32173,2026-05-26 14:35:00,desktop,direct,True,True,True,False,False,False
32174,2026-04-02 12:10:00,mobile,organic,True,True,True,True,True,True
32175,2026-04-14 17:15:00,mobile,organic,True,True,True,False,False,False
32176,2026-04-25 15:10:00,desktop,organic,True,True,True,True,False,False
32177,2026-05-29 00:40:00,desktop,organic,True,True,True,False,False,False
32178,2026-05-23 14:08:00,mobile,direct,True,False,False,False,False,False
32179,2026-04-04 20:36:00,desktop,email,True,True,True,False,False,False
32180,2026-05-19 19:58:00,mobile,paid_search,True,True,False,False,False,False
32181,2026-04-07 01:54:00,mobile,organic,True,False,False,False,False,False
32182,2026-05-02 14:08:00,mobile,paid_social,True,True,True,False,False,False
32183,2026-04-06 18:10:00,mobile,organic,True,True,True,False,False,False
32184,2026-04-14 18:46:00,mobile,organic,True,True,True,False,False,False
32185,2026-05-14 17:54:00,mobile,direct,True,True,True,True,False,False
32186,2026-05-16 16:02:00,desktop,paid_search,True,True,False,False,False,False
32187,2026-05-06 17:41:00,mobile,paid_social,True,False,False,False,False,False
32188,2026-04-04 14:34:00,mobile,email,True,True,True,False,False,False
32189,2026-04-05 02:11:00,mobile,paid_social,True,True,True,True,True,True
32190,2026-05-15 18:43:00,desktop,paid_search,True,True,True,False,False,False
32191,2026-04-13 06:59:00,mobile,email,True,True,True,False,False,False
32192,2026-05-29 18:20:00,mobile,organic,True,True,False,False,False,False
32193,2026-04-04 05:08:00,mobile,direct,True,False,False,False,False,False
32194,2026-04-21 11:42:00,mobile,paid_social,True,True,True,False,False,False
32195,2026-05-13 15:35:00,mobile,paid_social,True,True,True,False,False,False
32196,2026-05-19 13:47:00,mobile,paid_search,True,True,True,False,False,False
32197,2026-05-28 18:20:00,desktop,email,True,True,True,True,True,True
32198,2026-05-07 10:09:00,desktop,organic,True,True,True,True,False,False
32199,2026-05-08 23:22:00,mobile,paid_social,True,False,False,False,False,False
32200,2026-04-03 21:38:00,desktop,paid_social,True,True,True,False,False,False
32201,2026-05-30 16:56:00,mobile,paid_social,True,True,True,False,False,False
32202,2026-04-05 18:05:00,mobile,organic,True,True,False,False,False,False
32203,2026-04-21 11:19:00,mobile,organic,True,True,True,False,False,False
32204,2026-04-27 15:54:00,mobile,paid_social,True,False,False,False,False,False
32205,2026-04-28 12:52:00,mobile,direct,True,False,False,False,False,False
32206,2026-04-01 00:05:00,mobile,paid_search,True,True,False,False,False,False
32207,2026-05-30 10:51:00,mobile,direct,True,False,False,False,False,False
32208,2026-05-25 04:32:00,mobile,organic,True,True,True,False,False,False
32209,2026-05-29 04:10:00,mobile,organic,True,True,True,False,False,False
32210,2026-04-26 05:46:00,desktop,paid_social,True,True,True,False,False,False
32211,2026-04-25 14:42:00,desktop,direct,True,True,True,True,False,False
32212,2026-05-13 13:03:00,mobile,organic,True,False,False,False,False,False
32213,2026-04-14 07:10:00,desktop,paid_search,True,True,True,True,False,False
32214,2026-04-16 17:45:00,desktop,paid_search,True,True,True,False,False,False
32215,2026-05-25 15:09:00,mobile,organic,True,True,True,False,False,False
32216,2026-05-21 17:46:00,desktop,direct,True,False,False,False,False,False
32217,2026-04-05 04:43:00,mobile,paid_social,True,True,True,False,False,False
32218,2026-05-12 16:08:00,mobile,organic,True,True,False,False,False,False
32219,2026-04-20 17:06:00,tablet,organic,True,True,False,False,False,False
32220,2026-05-07 15:32:00,desktop,organic,True,True,False,False,False,False
32221,2026-04-18 04:32:00,mobile,direct,True,True,True,False,False,False
32222,2026-05-25 09:48:00,mobile,direct,True,True,True,True,True,True
32223,2026-05-13 12:15:00,desktop,organic,True,False,False,False,False,False
32224,2026-05-01 12:48:00,mobile,organic,True,True,False,False,False,False
32225,2026-04-03 12:13:00,desktop,paid_search,True,False,False,False,False,False
32226,2026-05-14 14:32:00,mobile,paid_social,True,True,True,True,True,True
32227,2026-05-05 18:31:00,mobile,paid_search,True,True,True,False,False,False
32228,2026-05-18 21:31:00,mobile,paid_search,True,False,False,False,False,False
32229,2026-04-14 11:38:00,mobile,organic,True,True,False,False,False,False
32230,2026-05-03 17:44:00,desktop,paid_search,True,True,False,False,False,False
32231,2026-04-08 11:14:00,mobile,paid_social,True,True,False,False,False,False
32232,2026-04-14 14:57:00,mobile,direct,True,False,False,False,False,False
32233,2026-05-13 10:30:00,tablet,organic,True,False,False,False,False,False
32234,2026-05-30 12:08:00,desktop,paid_search,True,True,False,False,False,False
32235,2026-04-06 07:14:00,desktop,direct,True,True,True,False,False,False
32236,2026-04-20 15:51:00,tablet,paid_social,True,False,False,False,False,False
32237,2026-04-22 16:17:00,tablet,paid_social,True,False,False,False,False,False
32238,2026-04-03 21:40:00,mobile,paid_social,True,True,True,True,False,False
32239,2026-04-13 13:51:00,mobile,paid_social,True,False,False,False,False,False
32240,2026-05-20 14:16:00,mobile,paid_search,True,True,True,False,False,False
32241,2026-05-25 09:08:00,mobile,organic,True,False,False,False,False,False
32242,2026-05-26 17:21:00,mobile,paid_social,True,False,False,False,False,False
32243,2026-05-08 20:26:00,tablet,direct,True,True,True,True,True,True
32244,2026-04-08 18:28:00,mobile,paid_search,True,True,True,False,False,False
32245,2026-05-28 15:39:00,mobile,organic,True,True,True,False,False,False
32246,2026-04-20 19:04:00,mobile,paid_social,True,True,False,False,False,False
32247,2026-05-26 11:27:00,tablet,paid_social,True,True,True,True,False,False
32248,2026-05-16 11:45:00,mobile,paid_social,True,True,True,False,False,False
32249,2026-05-09 07:35:00,desktop,paid_social,True,True,True,False,False,False
32250,2026-04-03 11:26:00,desktop,direct,True,True,False,False,False,False
32251,2026-05-10 11:44:00,mobile,paid_social,True,True,True,True,True,True
32252,2026-05-29 15:22:00,desktop,paid_search,True,True,False,False,False,False
32253,2026-05-11 14:53:00,mobile,paid_social,True,False,False,False,False,False
32254,2026-05-22 19:46:00,tablet,paid_social,True,True,True,True,False,False
32255,2026-05-23 10:11:00,mobile,paid_search,True,True,False,False,False,False
32256,2026-05-16 20:02:00,mobile,paid_social,True,True,True,True,False,False
32257,2026-04-20 16:47:00,desktop,paid_search,True,True,True,False,False,False
32258,2026-05-21 17:23:00,mobile,email,True,False,False,False,False,False
32259,2026-04-21 14:01:00,desktop,organic,True,False,False,False,False,False
32260,2026-05-19 08:07:00,mobile,email,True,True,True,True,False,False
32261,2026-04-03 00:19:00,tablet,paid_search,True,False,False,False,False,False
32262,2026-04-24 12:07:00,desktop,organic,True,False,False,False,False,False
32263,2026-04-29 13:21:00,mobile,paid_search,True,False,False,False,False,False
32264,2026-05-26 07:41:00,mobile,paid_social,True,True,False,False,False,False
32265,2026-04-20 19:31:00,mobile,paid_social,True,True,False,False,False,False
32266,2026-04-30 16:16:00,mobile,paid_search,True,False,False,False,False,False
32267,2026-05-11 12:50:00,mobile,direct,True,True,False,False,False,False
32268,2026-05-21 14:46:00,mobile,paid_search,True,False,False,False,False,False
32269,2026-04-23 10:08:00,mobile,paid_social,True,True,True,True,False,False
32270,2026-05-25 14:21:00,mobile,paid_social,True,False,False,False,False,False
32271,2026-05-02 12:28:00,mobile,direct,True,True,False,False,False,False
32272,2026-05-15 18:49:00,mobile,paid_search,True,True,False,False,False,False
32273,2026-05-04 16:17:00,mobile,paid_social,True,True,True,False,False,False
32274,2026-05-08 11:58:00,mobile,organic,True,True,True,False,False,False
32275,2026-04-13 21:24:00,mobile,organic,True,False,False,False,False,False
32276,2026-04-22 15:56:00,mobile,email,True,True,False,False,False,False
32277,2026-04-13 22:27:00,mobile,organic,True,True,False,False,False,False
32278,2026-04-30 22:55:00,tablet,paid_search,True,True,True,False,False,False
32279,2026-05-24 14:46:00,mobile,paid_search,True,False,False,False,False,False
32280,2026-05-06 11:06:00,mobile,paid_search,True,True,False,False,False,False
32281,2026-04-26 18:48:00,desktop,organic,True,False,False,False,False,False
32282,2026-05-27 12:08:00,mobile,paid_search,True,True,True,False,False,False
32283,2026-05-19 12:16:00,mobile,paid_social,True,True,True,False,False,False
32284,2026-05-24 12:56:00,mobile,paid_search,True,True,True,False,False,False
32285,2026-05-24 14:47:00,mobile,organic,True,True,True,False,False,False
32286,2026-05-22 07:06:00,desktop,paid_search,True,False,False,False,False,False
32287,2026-04-14 08:55:00,mobile,direct,True,False,False,False,False,False
32288,2026-04-29 19:26:00,tablet,paid_search,True,True,False,False,False,False
32289,2026-04-01 07:05:00,mobile,paid_search,True,True,False,False,False,False
32290,2026-04-30 22:17:00,desktop,paid_social,True,True,False,False,False,False
32291,2026-05-06 15:37:00,mobile,organic,True,False,False,False,False,False
32292,2026-05-05 07:57:00,desktop,paid_social,True,True,True,False,False,False
32293,2026-04-30 06:24:00,mobile,organic,True,True,False,False,False,False
32294,2026-04-25 19:31:00,mobile,paid_search,True,False,False,False,False,False
32295,2026-04-09 20:32:00,mobile,paid_social,True,True,False,False,False,False
32296,2026-04-18 06:49:00,mobile,organic,True,True,True,False,False,False
32297,2026-04-05 12:01:00,mobile,organic,True,True,True,True,False,False
32298,2026-04-28 20:55:00,mobile,email,True,True,False,False,False,False
32299,2026-05-09 14:30:00,mobile,paid_social,True,True,False,False,False,False
32300,2026-04-27 07:40:00,desktop,paid_search,True,False,False,False,False,False
32301,2026-05-05 20:54:00,mobile,paid_search,True,False,False,False,False,False
32302,2026-04-12 13:29:00,mobile,organic,True,True,True,False,False,False
32303,2026-05-27 16:06:00,mobile,paid_social,True,True,True,False,False,False
32304,2026-05-16 10:48:00,mobile,paid_social,True,True,True,False,False,False
32305,2026-05-28 19:32:00,tablet,paid_social,True,True,True,False,False,False
32306,2026-04-25 16:18:00,mobile,organic,True,True,True,True,False,False
32307,2026-05-27 19:39:00,mobile,direct,True,False,False,False,False,False
32308,2026-04-09 15:00:00,mobile,organic,True,True,True,True,False,False
32309,2026-04-07 09:38:00,mobile,paid_social,True,True,False,False,False,False
32310,2026-04-04 08:10:00,mobile,email,True,True,True,False,False,False
32311,2026-04-01 15:46:00,mobile,organic,True,True,True,False,False,False
32312,2026-05-07 03:40:00,mobile,paid_social,True,False,False,False,False,False
32313,2026-05-25 00:21:00,mobile,organic,True,False,False,False,False,False
32314,2026-04-25 13:47:00,desktop,paid_search,True,False,False,False,False,False
32315,2026-04-11 06:38:00,tablet,paid_search,True,False,False,False,False,False
32316,2026-05-24 11:32:00,desktop,direct,True,True,True,False,False,False
32317,2026-05-28 16:27:00,desktop,organic,True,True,True,False,False,False
32318,2026-04-18 20:02:00,mobile,organic,True,True,True,False,False,False
32319,2026-04-02 15:04:00,mobile,organic,True,False,False,False,False,False
32320,2026-05-13 06:08:00,tablet,paid_search,True,True,True,True,False,False
32321,2026-04-08 08:47:00,mobile,organic,True,True,True,False,False,False
32322,2026-05-27 16:35:00,mobile,organic,True,True,False,False,False,False
32323,2026-05-25 01:34:00,mobile,organic,True,True,True,False,False,False
32324,2026-05-15 17:28:00,mobile,organic,True,False,False,False,False,False
32325,2026-04-26 07:38:00,desktop,paid_search,True,True,True,True,True,True
32326,2026-04-08 15:15:00,desktop,paid_social,True,True,True,False,False,False
32327,2026-05-01 08:52:00,desktop,organic,True,False,False,False,False,False
32328,2026-05-29 22:18:00,mobile,paid_social,True,False,False,False,False,False
32329,2026-04-06 22:29:00,mobile,email,True,False,False,False,False,False
32330,2026-04-03 14:36:00,mobile,direct,True,True,True,True,False,False
32331,2026-04-22 16:16:00,mobile,paid_social,True,True,False,False,False,False
32332,2026-05-02 12:47:00,mobile,organic,True,True,False,False,False,False
32333,2026-05-25 03:09:00,mobile,organic,True,True,True,True,True,True
32334,2026-04-21 16:27:00,desktop,organic,True,True,False,False,False,False
32335,2026-04-19 16:12:00,mobile,email,True,False,False,False,False,False
32336,2026-04-25 16:59:00,mobile,paid_search,True,True,False,False,False,False
32337,2026-05-19 17:56:00,mobile,paid_search,True,False,False,False,False,False
32338,2026-04-16 16:01:00,mobile,organic,True,True,True,False,False,False
32339,2026-04-21 16:47:00,tablet,paid_search,True,True,True,False,False,False
32340,2026-05-06 19:56:00,mobile,direct,True,True,False,False,False,False
32341,2026-04-10 14:15:00,desktop,paid_social,True,False,False,False,False,False
32342,2026-05-28 14:26:00,mobile,organic,True,True,True,False,False,False
32343,2026-04-20 18:01:00,desktop,email,True,True,True,True,False,False
32344,2026-05-23 19:49:00,desktop,direct,True,True,True,False,False,False
32345,2026-04-29 12:19:00,mobile,organic,True,False,False,False,False,False
32346,2026-05-01 17:02:00,mobile,paid_search,True,True,False,False,False,False
32347,2026-05-28 13:04:00,desktop,paid_social,True,True,True,False,False,False
32348,2026-04-16 07:43:00,mobile,email,True,True,True,False,False,False
32349,2026-05-16 06:11:00,desktop,paid_search,True,False,False,False,False,False
32350,2026-05-22 16:48:00,mobile,email,True,True,True,True,False,False
32351,2026-04-27 01:21:00,mobile,paid_social,True,False,False,False,False,False
32352,2026-05-06 16:12:00,desktop,organic,True,False,False,False,False,False
32353,2026-05-03 12:22:00,mobile,organic,True,True,True,False,False,False
32354,2026-05-15 06:27:00,desktop,email,True,True,False,False,False,False
32355,2026-04-26 21:22:00,mobile,organic,True,True,True,True,False,False
32356,2026-05-29 21:34:00,desktop,paid_social,True,False,False,False,False,False
32357,2026-04-06 09:59:00,mobile,organic,True,True,False,False,False,False
32358,2026-04-13 14:31:00,mobile,paid_search,True,True,False,False,False,False
32359,2026-04-18 16:27:00,mobile,paid_search,True,True,False,False,False,False
32360,2026-05-25 15:38:00,mobile,paid_search,True,True,True,False,False,False
32361,2026-04-03 09:49:00,mobile,paid_search,True,True,True,True,False,False
32362,2026-04-10 18:04:00,desktop,paid_search,True,True,True,False,False,False
32363,2026-05-02 00:45:00,desktop,paid_search,True,True,False,False,False,False
32364,2026-04-23 16:04:00,desktop,organic,True,True,True,False,False,False
32365,2026-05-19 16:11:00,mobile,organic,True,True,True,True,True,True
32366,2026-04-07 17:17:00,mobile,email,True,True,True,False,False,False
32367,2026-05-08 07:05:00,mobile,organic,True,True,True,False,False,False
32368,2026-05-08 14:30:00,mobile,paid_social,True,True,True,True,False,False
32369,2026-04-22 21:49:00,desktop,organic,True,False,False,False,False,False
32370,2026-04-15 15:29:00,mobile,organic,True,True,False,False,False,False
32371,2026-04-14 13:48:00,desktop,organic,True,True,True,True,False,False
32372,2026-04-20 14:40:00,mobile,direct,True,True,True,False,False,False
32373,2026-05-29 19:49:00,mobile,organic,True,True,True,True,True,True
32374,2026-04-08 16:31:00,desktop,paid_social,True,True,True,False,False,False
32375,2026-05-27 14:22:00,mobile,organic,True,True,False,False,False,False
32376,2026-05-24 12:38:00,desktop,email,True,True,True,False,False,False
32377,2026-04-06 19:44:00,desktop,organic,True,True,True,False,False,False
32378,2026-04-15 13:47:00,mobile,organic,True,True,True,False,False,False
32379,2026-05-10 10:37:00,mobile,paid_search,True,True,True,False,False,False
32380,2026-04-26 18:23:00,mobile,direct,True,True,True,True,False,False
32381,2026-05-17 09:09:00,mobile,organic,True,True,False,False,False,False
32382,2026-05-07 12:02:00,desktop,paid_search,True,True,False,False,False,False
32383,2026-05-17 14:31:00,mobile,organic,True,True,False,False,False,False
32384,2026-04-05 07:09:00,desktop,paid_social,True,False,False,False,False,False
32385,2026-04-11 07:07:00,mobile,direct,True,False,False,False,False,False
32386,2026-05-22 07:45:00,desktop,organic,True,True,True,True,False,False
32387,2026-04-25 20:42:00,mobile,paid_search,True,False,False,False,False,False
32388,2026-05-01 09:24:00,desktop,paid_social,True,True,True,True,True,False
32389,2026-04-01 22:56:00,mobile,organic,True,False,False,False,False,False
32390,2026-04-18 11:09:00,mobile,paid_search,True,True,True,False,False,False
32391,2026-04-20 13:27:00,tablet,organic,True,True,False,False,False,False
32392,2026-04-30 18:59:00,tablet,direct,True,False,False,False,False,False
32393,2026-05-03 13:59:00,mobile,direct,True,True,False,False,False,False
32394,2026-05-25 20:36:00,mobile,organic,True,True,True,False,False,False
32395,2026-04-08 18:50:00,tablet,organic,True,False,False,False,False,False
32396,2026-05-04 18:43:00,tablet,direct,True,False,False,False,False,False
32397,2026-05-26 18:08:00,tablet,organic,True,True,False,False,False,False
32398,2026-04-30 14:12:00,mobile,email,True,True,True,True,False,False
32399,2026-04-22 10:08:00,desktop,organic,True,True,False,False,False,False
32400,2026-05-22 18:30:00,mobile,organic,True,True,True,False,False,False
32401,2026-04-12 10:11:00,desktop,paid_search,True,True,True,False,False,False
32402,2026-04-16 00:15:00,desktop,organic,True,False,False,False,False,False
32403,2026-04-28 18:38:00,tablet,organic,True,False,False,False,False,False
32404,2026-05-12 17:06:00,mobile,email,True,False,False,False,False,False
32405,2026-04-03 10:12:00,mobile,organic,True,False,False,False,False,False
32406,2026-04-09 08:10:00,mobile,paid_search,True,True,True,False,False,False
32407,2026-04-19 23:16:00,desktop,organic,True,False,False,False,False,False
32408,2026-04-13 19:19:00,mobile,organic,True,False,False,False,False,False
32409,2026-04-13 15:39:00,desktop,paid_social,True,True,False,False,False,False
32410,2026-05-12 15:31:00,mobile,organic,True,True,False,False,False,False
32411,2026-05-11 14:45:00,desktop,paid_social,True,True,True,False,False,False
32412,2026-05-07 08:24:00,mobile,paid_social,True,False,False,False,False,False
32413,2026-04-24 23:16:00,tablet,email,True,False,False,False,False,False
32414,2026-05-25 15:26:00,mobile,paid_search,True,True,True,False,False,False
32415,2026-05-22 21:39:00,mobile,direct,True,False,False,False,False,False
32416,2026-05-26 11:42:00,mobile,organic,True,False,False,False,False,False
32417,2026-05-05 20:01:00,mobile,paid_search,True,False,False,False,False,False
32418,2026-05-18 18:54:00,desktop,direct,True,True,True,True,True,True
32419,2026-04-27 00:33:00,mobile,organic,True,False,False,False,False,False
32420,2026-05-12 08:48:00,desktop,direct,True,False,False,False,False,False
32421,2026-05-19 18:17:00,mobile,organic,True,True,True,True,False,False
32422,2026-05-13 15:18:00,mobile,organic,True,False,False,False,False,False
32423,2026-05-08 16:52:00,mobile,email,True,True,True,True,False,False
32424,2026-04-23 17:24:00,mobile,organic,True,True,False,False,False,False
32425,2026-05-14 13:34:00,desktop,organic,True,True,False,False,False,False
32426,2026-04-30 14:50:00,mobile,direct,True,True,True,True,False,False
32427,2026-05-07 17:10:00,mobile,organic,True,False,False,False,False,False
32428,2026-05-13 09:21:00,mobile,paid_social,True,True,True,False,False,False
32429,2026-05-18 11:58:00,desktop,direct,True,True,False,False,False,False
32430,2026-05-06 16:39:00,mobile,organic,True,True,False,False,False,False
32431,2026-05-16 13:23:00,mobile,direct,True,True,True,True,False,False
32432,2026-04-29 18:27:00,mobile,direct,True,True,True,False,False,False
32433,2026-05-20 00:45:00,mobile,organic,True,True,False,False,False,False
32434,2026-04-02 19:20:00,mobile,organic,True,False,False,False,False,False
32435,2026-05-19 17:42:00,mobile,paid_search,True,True,True,False,False,False
32436,2026-05-09 19:53:00,mobile,paid_social,True,False,False,False,False,False
32437,2026-04-09 12:42:00,mobile,organic,True,True,True,True,False,False
32438,2026-05-15 14:55:00,desktop,direct,True,True,True,False,False,False
32439,2026-04-06 06:12:00,mobile,paid_social,True,True,True,False,False,False
32440,2026-04-21 16:09:00,desktop,organic,True,True,False,False,False,False
32441,2026-05-08 13:51:00,desktop,paid_social,True,True,False,False,False,False
32442,2026-05-10 22:35:00,mobile,paid_search,True,True,True,True,True,True
32443,2026-04-18 17:04:00,tablet,organic,True,True,False,False,False,False
32444,2026-04-05 17:30:00,mobile,direct,True,False,False,False,False,False
32445,2026-04-11 17:22:00,desktop,direct,True,False,False,False,False,False
32446,2026-04-25 11:01:00,desktop,paid_search,True,True,True,False,False,False
32447,2026-05-12 13:01:00,desktop,paid_search,True,True,True,False,False,False
32448,2026-05-02 07:04:00,mobile,email,True,False,False,False,False,False
32449,2026-05-06 11:40:00,mobile,direct,True,False,False,False,False,False
